Id,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain
5995,1962,Graduation,39552,12/18/2012,54,165,3,147,4,24,7,6,5,8,1,0
8985,1964,2n Cycle,68316,4/11/2012,54,806,80,161,120,11,5,10,10,6,0,0
2798,1977,PhD,102160,2/11/2012,54,763,29,138,76,176,0,7,10,4,1,0
7108,1965,Master,51390,8/9/2012,54,205,20,47,23,2,6,5,5,5,0,0
2781,1981,Graduation,72066,6/23/2014,55,1003,34,536,134,51,1,4,6,2,1,0
3623,1976,Graduation,21675,11/6/2014,55,4,0,16,17,4,3,4,3,7,0,0
194,1965,Graduation,48006,9/6/2014,55,23,0,11,3,2,1,1,3,6,0,0
10833,1975,Graduation,65106,5/24/2014,55,790,19,133,12,0,3,8,13,6,0,0
2315,1960,Graduation,58401,4/20/2014,55,10,0,11,17,29,1,1,2,4,0,0
6336,1960,Graduation,29315,6/4/2014,55,13,2,14,8,7,4,2,4,6,0,0
10738,1951,Master,49389,8/29/2013,55,40,0,19,2,1,1,2,3,7,0,0
8286,1965,PhD,51717,8/20/2013,55,98,1,17,0,1,1,3,4,7,0,0
2166,1960,2n Cycle,46779,12/7/2013,55,12,1,3,0,0,1,0,2,4,0,0
10691,1960,Master,28520,6/14/2013,55,11,0,10,0,2,1,1,2,6,0,0
9739,1963,Graduation,34377,1/19/2013,55,62,0,22,3,1,2,2,2,7,0,0
1829,1961,PhD,54959,1/19/2013,55,1148,0,60,0,0,3,9,4,7,1,0
6260,1955,Master,82384,11/19/2012,55,984,51,432,180,120,1,3,13,1,1,0
10448,1956,Graduation,46998,10/22/2012,55,172,41,86,45,6,5,5,5,7,0,0
1343,1968,Graduation,58554,9/26/2012,55,368,24,68,38,0,6,8,6,7,0,0
4749,1968,Graduation,58554,9/26/2012,55,368,24,68,38,0,6,8,6,7,0,0
531,1954,PhD,57333,9/22/2012,55,941,14,397,76,58,11,8,9,6,1,0
6905,1994,Graduation,80685,8/22/2012,55,241,45,604,34,26,1,6,10,2,0,0
1045,1965,Graduation,52117,8/16/2012,55,112,10,107,30,0,2,5,4,7,0,0
4012,1972,PhD,62220,11/8/2012,55,799,12,375,16,12,5,7,5,6,1,0
5529,1946,PhD,64014,10/6/2014,56,406,0,30,0,0,7,8,5,7,0,0
4001,1946,PhD,64014,10/6/2014,56,406,0,30,0,0,7,8,5,7,0,0
10420,1955,Master,46390,5/5/2014,56,95,14,64,2,9,1,4,3,7,0,0
7723,1979,Graduation,75507,2/5/2014,56,709,93,374,104,80,1,8,6,3,0,0
2963,1979,Graduation,75507,2/5/2014,56,709,93,374,104,80,1,8,6,3,0,0
10634,1951,Master,59412,4/19/2014,56,90,67,165,30,43,1,4,8,3,0,0
5180,1968,PhD,50616,4/18/2014,56,128,0,16,0,1,2,4,4,7,0,0
6866,1969,Master,35924,3/23/2014,56,8,0,14,2,3,1,1,3,5,0,0
1328,1982,2n Cycle,57937,2/16/2014,56,261,42,144,55,48,3,4,9,3,0,0
1139,1984,PhD,73356,6/2/2014,56,1050,14,322,0,14,1,5,5,2,1,0
4961,1974,Master,21255,1/21/2014,56,29,0,25,2,2,4,2,4,4,0,0
5177,1974,Master,58494,12/12/2013,56,298,7,68,4,0,2,6,6,6,0,0
2075,1969,Graduation,72460,11/14/2013,56,377,10,540,80,30,1,3,7,1,0,0
3428,1991,PhD,68682,6/10/2013,56,919,0,505,99,30,1,4,10,2,0,0
4500,1991,PhD,68682,6/10/2013,56,919,0,505,99,30,1,4,10,2,0,0
7369,1981,Master,36959,2/10/2013,56,25,6,25,6,0,2,2,3,8,0,0
4381,1971,PhD,46463,8/18/2013,56,163,2,40,8,11,7,3,6,6,0,0
9964,1979,Graduation,61825,7/8/2013,56,162,50,100,55,30,1,4,8,4,0,0
1630,1979,Graduation,61825,7/8/2013,56,162,50,100,55,30,1,4,8,4,0,0
5012,1989,Graduation,28691,4/7/2013,56,5,4,13,8,0,1,1,3,8,0,0
6918,1989,Graduation,28691,4/7/2013,56,5,4,13,8,0,1,1,3,8,0,0
7822,1976,Graduation,54058,4/6/2013,56,198,18,252,32,108,2,4,8,3,0,0
10156,1975,Graduation,84196,3/6/2013,56,215,63,507,231,31,1,8,7,3,0,0
3033,1963,Master,38620,11/5/2013,56,112,17,44,34,22,1,2,3,3,0,0
4119,1963,Master,38620,11/5/2013,56,112,17,44,34,22,1,2,3,3,0,0
11110,1973,Graduation,3502,4/13/2013,56,2,1,1,0,0,0,0,0,14,0,0
332,1957,Graduation,47743,3/22/2013,56,198,2,43,0,12,3,4,6,6,0,0
737,1949,PhD,80360,3/3/2013,56,1493,86,454,112,43,2,4,5,2,0,0
10319,1971,Graduation,66303,2/26/2013,56,1090,12,96,16,12,4,3,11,8,0,0
2683,1969,Graduation,52413,2/2/2013,56,295,106,271,75,98,4,6,12,6,0,0
3445,1956,Graduation,60714,1/17/2013,56,216,162,224,101,92,2,7,10,5,1,0
10913,1984,Master,31385,5/12/2012,56,3,2,12,0,1,1,1,2,8,1,0
4427,1995,2n Cycle,83257,9/18/2012,56,536,27,590,38,107,1,5,12,6,1,1
8717,1975,PhD,80427,12/9/2012,56,1149,71,449,69,71,1,11,8,5,0,0
2066,1949,Graduation,38823,8/30/2012,56,70,0,11,2,8,1,2,3,6,0,0
3340,1977,Graduation,42014,8/17/2012,56,244,15,108,4,15,6,7,6,8,1,0
8685,1977,Graduation,42014,8/17/2012,56,244,15,108,4,15,6,7,6,8,1,0
4149,1948,PhD,76140,5/13/2014,57,586,66,653,17,0,1,5,6,2,0,0
8726,1964,2n Cycle,41713,4/29/2014,57,77,8,44,10,10,5,3,4,6,0,0
2295,1954,PhD,62670,2/2/2014,57,539,30,92,80,46,1,5,13,3,0,0
3283,1972,2n Cycle,70932,1/19/2014,57,200,193,100,46,185,2,6,12,3,0,0
1915,1951,PhD,78939,12/12/2013,57,794,115,243,150,0,1,8,6,3,0,0
800,1960,Graduation,44512,8/30/2013,57,23,1,6,0,0,2,1,3,4,0,0
9166,1968,Graduation,63967,9/8/2013,57,387,84,141,73,35,3,4,12,2,0,0
5147,1948,Graduation,90842,7/29/2013,57,774,70,118,182,187,1,4,13,1,0,0
13,1947,PhD,25358,7/22/2013,57,19,0,5,0,0,2,1,3,6,0,0
8557,1982,Graduation,,6/17/2013,57,11,3,22,2,2,2,2,3,6,0,0
8724,1982,Graduation,28567,6/17/2013,57,11,3,22,2,2,2,2,3,6,0,0
9381,1978,Graduation,66373,12/6/2013,57,328,9,124,12,24,7,4,10,3,0,0
9384,1978,Graduation,66373,12/6/2013,57,328,9,124,12,24,7,4,10,3,0,0
3560,1952,Graduation,83844,12/5/2013,57,901,31,345,75,31,1,4,11,1,0,0
241,1952,Graduation,83844,12/5/2013,57,901,31,345,75,31,1,4,11,1,0,0
7521,1952,Graduation,83844,12/5/2013,57,901,31,345,75,31,1,4,11,1,0,0
9799,1968,PhD,83664,8/5/2013,57,866,21,151,28,21,3,2,12,5,0,0
5123,1951,Master,27450,4/15/2013,57,37,12,23,8,11,1,2,3,7,0,0
448,1978,PhD,54880,1/3/2013,57,308,85,137,102,45,2,6,11,5,0,0
4837,1965,PhD,71322,2/16/2013,57,753,43,226,69,10,2,8,13,4,0,0
9365,1976,PhD,60000,12/22/2012,57,1048,0,217,0,0,5,11,5,6,0,0
8932,1969,Master,65176,10/29/2012,57,960,28,183,220,70,4,9,6,6,0,0
7055,1952,PhD,61010,9/10/2012,57,888,0,57,0,0,2,8,11,5,0,0
3537,1981,Graduation,31089,8/17/2012,57,31,3,31,2,8,3,3,4,8,0,0
9081,1988,Graduation,20518,5/18/2014,58,4,1,6,4,1,1,1,2,5,0,0
4988,1948,PhD,34469,4/5/2014,58,19,6,20,0,5,3,1,4,4,0,0
1050,1952,Graduation,28332,4/30/2014,58,14,10,13,4,15,1,2,4,2,0,0
5610,1965,Graduation,33456,4/21/2014,58,7,3,10,8,1,2,1,3,7,0,0
3526,1968,PhD,38443,1/27/2014,58,32,0,5,0,0,2,1,3,7,0,0
5136,1973,Graduation,65333,1/17/2014,58,654,7,92,0,15,7,9,8,6,0,0
1411,1952,Graduation,82623,10/11/2013,58,204,34,204,172,153,1,2,4,1,0,0
701,1971,Graduation,73691,6/11/2013,58,707,21,250,85,43,2,6,8,2,0,0
6203,1947,Graduation,74485,8/24/2013,58,499,149,815,173,49,1,6,12,3,0,0
7192,1955,Graduation,65748,4/15/2013,58,172,73,93,95,78,2,2,10,1,0,1
5181,1982,Basic,24367,3/20/2013,58,2,4,2,0,11,1,1,2,9,0,0
9220,1971,Graduation,91700,1/17/2013,58,576,172,961,125,115,1,8,5,3,1,0
7734,1993,Graduation,79244,12/19/2012,58,471,102,125,212,61,1,4,7,1,1,0
10446,1957,PhD,82017,7/11/2012,58,184,23,446,30,23,1,5,7,2,1,0
5524,1957,Graduation,58138,4/9/2012,58,635,88,546,172,88,3,8,4,7,1,0
3830,1953,Master,59354,4/24/2014,59,295,21,78,39,13,1,4,7,3,0,0
5186,1955,PhD,58482,12/3/2014,59,576,7,115,19,7,2,7,9,6,0,0
8514,1976,Graduation,29478,1/17/2014,59,8,0,7,3,1,1,1,3,6,0,0
7165,1972,Graduation,64474,10/22/2013,59,381,35,172,56,86,2,8,10,5,0,0
10236,1975,Master,31160,9/16/2013,59,16,3,25,6,1,2,2,3,8,0,0
2392,1972,Graduation,40321,7/29/2013,59,44,4,21,6,0,2,3,3,7,0,0
1920,1972,Graduation,40321,7/29/2013,59,44,4,21,6,0,2,3,3,7,0,0
3673,1971,Graduation,55239,7/14/2013,59,371,17,238,23,24,3,7,11,5,0,0
1453,1943,PhD,57513,6/7/2013,59,735,40,183,52,20,2,9,13,6,0,0
4518,1979,Graduation,85693,4/20/2013,59,386,172,183,185,132,2,9,11,5,0,0
8969,1977,Graduation,71855,1/16/2013,59,548,31,422,0,112,4,5,11,3,0,0
387,1976,Basic,7500,11/13/2012,59,6,16,11,11,1,1,2,3,8,0,0
1079,1971,PhD,71969,10/16/2012,59,1000,0,76,0,0,3,3,9,8,0,0
164,1977,PhD,28973,10/13/2012,59,206,0,46,3,2,2,5,5,8,0,0
3434,1951,Graduation,80872,12/5/2014,60,483,72,567,94,12,1,4,10,1,0,0
5721,1956,PhD,84117,11/5/2014,60,611,76,749,59,45,1,7,6,2,0,0
8418,1958,2n Cycle,38741,3/30/2014,60,7,10,17,8,6,2,2,3,7,0,0
5300,1973,Master,38961,12/30/2013,60,19,7,19,0,1,1,2,2,7,0,0
10424,1968,Graduation,75922,9/12/2013,60,265,138,553,224,23,1,4,9,1,0,0
11171,1965,Master,56962,11/10/2013,60,292,3,77,10,3,7,6,5,7,0,0
1600,1965,Master,56962,11/10/2013,60,292,3,77,10,3,7,6,5,7,0,0
7851,1949,Graduation,70165,9/22/2013,60,161,0,253,199,191,1,3,11,1,0,0
10701,1973,Graduation,65308,11/9/2013,60,713,0,264,120,80,1,7,12,4,0,0
891,1951,Master,29298,7/9/2013,60,6,0,2,2,0,1,1,2,5,0,0
6912,1967,PhD,63246,8/20/2013,60,593,30,91,29,22,1,6,12,4,0,0
5967,1952,Graduation,33402,7/18/2013,60,26,2,19,10,5,3,2,3,8,0,0
2109,1990,Graduation,96843,4/23/2013,60,448,71,951,40,17,1,6,10,2,1,0
6292,1986,PhD,82333,3/30/2013,60,1311,0,359,46,89,1,4,10,2,1,0
8537,1949,Graduation,72643,2/27/2013,60,526,80,553,123,94,1,3,7,2,1,0
9576,1982,PhD,32313,11/2/2013,60,86,4,56,2,4,3,4,4,9,0,0
5935,1956,Master,55284,12/24/2012,60,547,7,140,0,7,3,7,8,5,0,0
10264,1979,Graduation,15287,10/10/2012,60,1,2,8,4,3,2,1,2,7,1,0
234,1979,Graduation,15287,10/10/2012,60,1,2,8,4,3,2,1,2,7,1,0
3202,1987,PhD,51563,1/10/2012,60,1166,0,48,0,0,1,4,10,8,0,0
1103,1976,Master,81929,9/29/2012,60,1486,55,278,49,0,2,4,10,6,1,0
610,1953,PhD,53593,7/8/2012,60,349,4,78,6,0,8,7,6,8,0,0
4480,1973,Master,60432,9/3/2014,61,365,3,15,4,3,5,7,5,6,0,0
10660,1957,Master,66726,12/1/2014,61,349,7,35,0,0,3,8,4,7,0,0
9353,1959,Graduation,62450,6/1/2014,61,515,47,267,62,66,2,5,4,3,0,0
4120,1975,2n Cycle,49514,12/17/2013,61,88,39,78,58,13,2,6,4,7,0,0
2836,1972,PhD,43269,9/16/2013,61,10,1,7,0,0,1,1,2,8,0,0
9579,1959,PhD,33762,7/7/2013,61,53,1,34,2,0,3,2,2,8,0,0
5841,1966,Graduation,60894,6/28/2013,61,606,7,155,10,0,5,10,8,7,0,0
3174,1959,Graduation,87771,5/22/2013,61,1492,38,287,50,57,1,5,4,6,1,0
5536,1959,Graduation,87771,5/22/2013,61,1492,38,287,50,57,1,5,4,6,1,0
2061,1955,Graduation,50737,11/5/2013,61,78,0,11,0,0,1,2,4,6,0,0
8477,1956,Graduation,26150,11/3/2013,61,5,1,13,3,5,1,1,3,7,0,0
640,1951,Graduation,57304,11/3/2013,61,356,80,329,138,17,2,7,10,5,0,0
3828,1951,Graduation,71107,2/17/2013,61,533,10,217,198,174,2,7,13,4,0,0
4093,1975,Master,53253,11/2/2013,61,216,9,57,20,9,7,4,5,5,0,0
8624,1958,Graduation,81320,6/2/2013,61,183,33,493,59,103,1,4,10,2,0,0
2802,1992,2n Cycle,87000,12/15/2012,61,196,25,607,67,17,1,4,7,2,0,0
368,1974,Graduation,40049,11/29/2012,61,91,65,52,10,44,3,3,6,5,0,0
3599,1970,Graduation,63684,11/26/2012,61,575,80,428,208,93,3,8,8,5,0,0
3389,1970,Graduation,69016,11/22/2012,61,726,53,363,123,107,4,8,13,5,0,0
10710,1979,Graduation,7500,8/29/2012,61,5,2,3,3,0,1,1,2,8,0,0
7118,1957,Graduation,73803,1/8/2012,61,833,80,363,52,26,2,9,6,6,1,0
4937,1973,2n Cycle,46094,10/6/2014,62,12,2,20,3,2,1,1,3,7,0,0
1127,1973,PhD,85844,5/29/2014,62,938,19,843,25,95,1,6,7,2,0,0
833,1955,Master,38452,3/30/2014,62,56,0,14,0,0,3,3,3,7,0,0
3565,1955,Master,38452,3/30/2014,62,56,0,14,0,0,3,3,3,7,0,0
6086,1955,Graduation,80395,11/23/2013,62,445,25,706,80,76,1,6,12,2,0,0
1763,1988,Graduation,87679,7/27/2013,62,1259,172,815,97,148,1,7,10,4,1,0
4697,1949,Master,35416,6/13/2013,62,248,3,81,4,3,3,7,5,8,0,0
182,1946,PhD,44124,11/5/2013,62,284,0,55,0,6,4,6,5,8,0,0
1165,1958,PhD,50729,2/5/2013,62,239,13,143,45,4,9,6,7,6,0,0
5386,1953,Graduation,94384,4/3/2013,62,1111,24,790,160,45,0,5,5,2,1,0
6024,1953,Graduation,94384,4/3/2013,62,1111,24,790,160,45,0,5,5,2,1,0
2678,1990,Graduation,34412,2/13/2013,62,52,12,50,4,36,3,5,3,9,0,0
5790,1985,Graduation,31158,1/27/2013,62,25,6,16,20,0,2,2,3,8,0,0
236,1951,Graduation,34838,1/19/2013,62,28,23,29,29,14,3,2,4,6,0,0
6001,1979,Graduation,56775,2/1/2013,62,614,35,160,58,35,2,5,10,5,0,0
6250,1949,PhD,54356,11/19/2012,62,710,15,30,20,0,3,11,8,8,1,0
1168,1978,PhD,72159,10/29/2012,62,322,53,899,34,40,1,4,10,2,0,0
10749,1991,Graduation,8028,9/18/2012,62,73,18,66,7,12,15,0,0,19,0,0
2926,1952,Master,55951,8/23/2012,62,1241,0,80,0,13,3,3,11,8,0,0
716,1949,PhD,67911,5/22/2014,63,529,0,356,63,28,3,6,11,3,0,0
6544,1949,PhD,67911,5/22/2014,63,529,0,356,63,28,3,6,11,3,0,0
4298,1973,PhD,20427,3/24/2014,63,5,0,4,0,0,1,1,2,8,0,0
5823,1970,PhD,32303,8/3/2014,63,35,0,2,0,0,2,1,4,5,0,0
8375,1968,PhD,55954,3/3/2014,63,447,0,28,0,0,3,8,6,7,0,0
5723,1976,PhD,49187,11/1/2014,63,81,1,31,2,1,1,1,5,2,0,0
5763,1972,Master,49854,10/11/2013,63,123,17,171,39,0,5,6,5,6,0,0
8727,1978,Graduation,63693,10/14/2013,63,587,43,337,42,87,3,11,9,6,0,0
3056,1978,Graduation,63693,10/14/2013,63,587,43,337,42,87,3,11,9,6,0,0
8442,1985,Master,19510,4/9/2013,63,9,0,7,3,4,2,1,3,7,0,0
3712,1959,Graduation,52332,8/28/2013,63,212,5,33,7,0,1,3,6,4,0,0
10722,1973,Graduation,55593,8/21/2013,63,293,8,124,11,4,2,6,3,6,0,0
2406,1949,Graduation,54591,5/8/2013,63,376,4,94,12,9,3,6,8,5,0,0
7313,1949,2n Cycle,74859,3/6/2013,63,570,73,614,133,102,1,6,11,3,0,0
2656,1971,Graduation,40851,2/21/2013,63,23,1,7,0,4,1,1,2,7,0,0
1993,1949,PhD,58607,12/23/2012,63,867,0,86,0,0,3,2,9,8,0,0
4136,1992,Basic,7500,3/12/2012,63,10,17,18,8,26,4,3,2,9,0,0
2928,1975,PhD,52614,1/12/2012,63,789,0,142,12,9,2,2,8,8,0,0
2920,1975,PhD,52614,1/12/2012,63,789,0,142,12,9,2,2,8,8,0,0
6661,1974,Graduation,67445,12/8/2012,63,757,80,217,29,80,5,9,12,6,0,0
5462,1974,Graduation,67445,12/8/2012,63,757,80,217,29,80,5,9,12,6,0,0
10897,1974,Graduation,67445,12/8/2012,63,757,80,217,29,80,5,9,12,6,0,0
10542,1968,PhD,36778,5/8/2012,63,29,4,34,2,4,3,3,3,9,0,0
5756,1983,Graduation,39453,3/4/2014,64,46,0,7,0,0,2,2,3,6,0,0
3570,1969,PhD,42731,10/21/2013,64,159,2,51,6,2,3,4,5,5,0,0
1072,1965,PhD,40760,8/30/2013,64,70,0,17,0,0,2,2,3,6,0,0
9606,1965,PhD,69969,8/27/2013,64,882,29,514,38,29,1,4,6,3,1,0
2730,1955,Graduation,80317,8/20/2013,64,536,11,387,149,91,1,3,10,1,0,0
2995,1957,Master,66636,8/17/2013,64,291,10,689,84,10,1,3,9,1,0,0
8210,1975,Master,54730,8/15/2013,64,318,3,17,4,7,5,4,8,4,0,0
773,1971,Master,42835,6/30/2013,64,379,4,93,12,9,7,6,4,6,0,0
5272,1965,Master,53843,6/27/2013,64,378,0,88,19,4,4,8,3,7,0,0
5125,1960,Graduation,79530,5/17/2013,64,333,0,815,129,42,1,4,11,2,0,0
4391,1968,Master,63841,4/21/2013,64,635,15,100,20,7,1,9,9,6,0,0
6283,1968,Master,63841,4/21/2013,64,635,15,100,20,7,1,9,9,6,0,0
3421,1968,Master,63841,4/21/2013,64,635,15,100,20,7,1,9,9,6,0,0
5731,1983,Master,27100,5/4/2013,64,12,0,13,2,0,1,1,3,7,0,0
7152,1983,Master,27100,5/4/2013,64,12,0,13,2,0,1,1,3,7,0,0
3919,1976,Master,72309,11/3/2013,64,960,0,883,50,38,1,5,8,3,1,0
6097,1959,Graduation,50664,1/16/2013,64,313,8,104,6,4,9,8,6,9,0,0
5150,1979,Basic,20194,12/17/2012,64,0,4,7,11,10,2,2,3,6,0,0
10479,1975,PhD,76618,7/12/2012,64,749,40,294,121,160,1,3,5,1,0,0
5966,1974,PhD,45207,10/11/2012,64,203,0,10,0,0,5,3,6,6,0,0
3439,1972,Graduation,56721,10/31/2012,64,157,6,39,6,13,5,4,5,6,0,0
6609,1966,Graduation,27038,9/18/2012,64,1,26,25,17,23,1,3,3,9,1,0
5393,1977,Graduation,23763,7/8/2012,64,22,0,6,6,2,1,1,3,7,0,0
9014,1975,Graduation,37085,6/26/2014,65,39,1,16,2,0,4,3,3,8,0,0
4050,1966,Master,49605,6/21/2014,65,42,16,29,12,20,1,2,4,3,0,0
6862,1971,Graduation,1730,5/18/2014,65,1,1,3,1,1,15,0,0,20,0,0
8315,1995,Graduation,34824,3/26/2014,65,4,2,11,2,0,1,1,2,6,0,0
5184,1995,Graduation,34824,3/26/2014,65,4,2,11,2,0,1,1,2,6,0,0
3643,1974,Master,63206,3/20/2014,65,750,8,125,11,8,1,4,6,2,0,0
2589,1972,Graduation,26759,7/2/2014,65,25,3,16,8,5,2,2,3,6,0,0
4887,1976,PhD,55412,11/22/2013,65,10,5,28,11,1,1,2,3,5,0,0
10104,1974,Graduation,33590,3/11/2013,65,4,0,2,0,0,1,1,2,7,0,0
3254,1971,Graduation,70886,10/14/2013,65,407,70,239,103,88,1,5,4,2,0,0
2004,1969,Graduation,72679,9/18/2013,65,619,54,260,127,54,1,4,5,1,0,0
6142,1943,Master,65073,8/20/2013,65,629,17,177,69,0,1,5,5,2,0,1
8553,1965,Graduation,44300,6/23/2013,65,30,0,9,0,0,2,1,3,6,0,0
9805,1953,Master,56129,6/20/2013,65,320,48,133,39,72,4,6,10,4,0,0
849,1953,Master,56129,6/20/2013,65,320,48,133,39,72,4,6,10,4,0,0
1606,1971,Graduation,38590,5/15/2013,65,3,1,8,4,3,1,1,2,8,0,0
125,1958,2n Cycle,53083,5/15/2013,65,215,7,33,3,0,6,5,5,7,0,0
9305,1976,2n Cycle,79689,12/5/2013,65,311,26,640,180,37,1,4,13,2,0,0
4706,1966,Graduation,34704,4/27/2013,65,29,0,5,0,1,1,1,3,5,0,0
4437,1962,Graduation,65316,4/24/2013,65,112,6,92,3,9,2,3,5,4,0,0
3081,1978,PhD,41014,4/22/2013,65,7,2,6,2,0,1,1,2,7,0,0
3536,1960,Graduation,19740,3/24/2013,65,7,11,3,10,4,2,1,3,5,0,0
8686,1979,Basic,23724,8/1/2013,65,5,23,15,0,18,2,2,3,8,0,0
9707,1969,PhD,55212,11/23/2012,65,1103,0,45,0,0,3,4,11,8,0,0
10872,1969,PhD,55212,11/23/2012,65,1103,0,45,0,0,3,4,11,8,0,0
9058,1955,Graduation,79800,9/23/2012,65,1060,21,530,32,0,1,5,5,3,1,0
4640,1967,Graduation,70647,9/21/2012,65,561,85,171,25,123,2,4,13,2,0,0
2525,1974,PhD,38410,9/14/2012,65,153,64,123,116,64,2,5,9,6,1,0
9503,1980,Graduation,28071,8/29/2012,65,39,33,130,41,26,2,5,5,8,0,0
10704,1969,Graduation,54803,8/21/2012,65,404,0,92,28,27,2,6,9,4,0,0
2669,1993,Graduation,74293,4/5/2014,66,375,152,335,93,91,1,5,6,2,0,0
10037,1993,Graduation,74293,4/5/2014,66,375,152,335,93,91,1,5,6,2,0,0
5680,1984,2n Cycle,35684,4/22/2014,66,10,4,7,0,6,1,1,3,6,0,0
3726,1986,PhD,34320,2/16/2014,66,4,1,9,3,0,1,1,2,8,0,0
4548,1981,Graduation,41967,11/23/2013,66,23,4,10,0,2,1,1,3,4,0,0
4599,1976,Master,49681,4/11/2013,66,411,0,26,0,0,6,7,7,7,0,0
879,1976,Master,49681,4/11/2013,66,411,0,26,0,0,6,7,7,7,0,0
7409,1970,Graduation,53187,10/26/2013,66,211,2,30,7,7,2,4,6,5,0,0
1964,1951,Graduation,86610,5/9/2013,66,446,107,768,33,196,1,5,6,2,0,0
0,1985,Graduation,70951,4/5/2013,66,239,10,554,254,87,1,3,9,1,0,0
4860,1970,Graduation,24206,8/3/2013,66,7,2,8,3,2,1,1,3,6,0,0
425,1985,Graduation,55357,2/19/2013,66,374,64,116,84,25,3,6,11,5,0,0
9500,1959,Graduation,58113,1/25/2013,66,221,104,169,102,78,3,9,8,7,0,1
3074,1984,PhD,70643,10/15/2012,66,1218,107,304,23,143,1,5,4,6,1,0
5140,1985,PhD,64355,8/24/2012,66,1047,0,140,67,38,2,4,12,8,0,0
2611,1959,Master,82576,1/8/2012,66,1206,55,445,168,18,1,2,12,1,0,0
916,1972,PhD,41644,9/5/2014,67,20,3,4,2,0,2,1,3,3,0,0
10413,1984,Graduation,72570,4/25/2014,67,274,83,216,151,141,1,4,12,1,0,0
3696,1965,Graduation,30630,1/27/2014,67,27,1,12,2,0,2,2,3,7,0,0
304,1981,Master,22944,12/23/2013,67,19,3,19,4,5,3,3,3,7,0,0
5113,1971,PhD,86979,7/11/2013,67,584,100,835,65,83,1,5,5,2,1,0
2863,1970,Graduation,,8/23/2013,67,738,20,172,52,50,6,2,10,7,0,0
4597,1970,PhD,82072,2/7/2013,67,889,55,685,168,92,1,3,13,1,0,0
675,1973,Master,52034,5/17/2013,67,146,0,93,7,13,5,4,5,7,0,0
4483,1993,Graduation,72354,4/17/2013,67,315,26,473,220,12,1,2,6,1,0,0
1502,1983,Graduation,28427,3/21/2013,67,18,3,19,3,3,2,2,3,8,0,0
736,1983,Graduation,28427,3/21/2013,67,18,3,19,3,3,2,2,3,8,0,0
4487,1969,Master,39858,1/24/2013,67,15,20,25,2,7,1,2,4,6,1,0
3412,1951,Master,67381,1/15/2013,67,815,8,53,11,0,4,2,9,7,0,0
1744,1965,Basic,23529,7/1/2013,67,9,7,13,3,2,1,1,2,6,0,0
5837,1967,Graduation,51479,12/28/2012,67,247,8,160,6,8,7,6,6,7,0,0
3422,1975,Graduation,76068,11/29/2012,67,1115,12,128,33,12,1,2,4,6,0,0
7462,1954,Graduation,22507,11/24/2012,67,68,0,226,51,157,3,10,4,9,0,0
10702,1984,Graduation,52413,3/11/2012,67,185,8,133,56,56,2,7,7,7,0,0
2115,1957,Graduation,50116,6/20/2014,68,54,0,10,0,0,2,1,4,5,0,0
4138,1962,Graduation,76624,5/24/2014,68,411,106,147,54,115,1,5,7,1,0,0
11091,1953,Graduation,34587,5/16/2014,68,7,2,9,2,0,2,1,3,4,0,0
7712,1946,PhD,62159,4/28/2014,68,182,17,259,77,70,1,6,10,4,0,0
3535,1965,Graduation,66294,3/17/2014,68,251,108,334,65,92,1,4,5,2,0,0
5899,1950,PhD,5648,3/13/2014,68,28,0,6,1,1,1,1,0,20,0,0
8749,1984,Graduation,37235,1/2/2014,68,20,2,9,4,6,1,1,2,4,0,0
10955,1964,Graduation,85620,7/1/2014,68,416,46,925,60,107,1,3,4,1,1,0
9491,1984,Graduation,23976,12/27/2013,68,14,1,21,2,3,3,3,3,7,0,0
5286,1987,Master,41020,10/28/2013,68,112,1,54,7,7,1,3,4,3,0,0
3409,1984,Graduation,36108,10/15/2013,68,141,8,129,3,11,3,7,4,9,0,0
2544,1951,Master,57530,12/10/2013,68,50,1,27,6,7,1,1,4,1,0,0
2118,1964,2n Cycle,62905,10/9/2013,68,166,75,96,119,107,3,7,8,4,0,0
9370,1945,PhD,65846,5/17/2013,68,562,81,276,80,40,1,6,6,4,0,0
4864,1977,Graduation,34380,2/5/2013,68,72,7,58,13,1,4,4,3,8,0,0
405,1964,Graduation,41638,2/13/2013,68,315,0,31,4,0,4,5,3,8,0,0
10513,1992,Graduation,63207,1/20/2013,68,438,169,565,91,169,1,2,6,7,0,0
5138,1950,Graduation,28320,1/14/2013,68,19,1,14,3,2,1,1,3,8,0,0
8387,1957,Graduation,43140,5/1/2013,68,134,8,76,6,0,1,4,5,6,0,0
378,1971,Graduation,52531,12/30/2012,68,283,112,151,51,72,2,7,10,6,0,0
5846,1977,Graduation,40246,12/19/2012,68,2,1,6,2,1,1,1,2,6,0,0
8870,1984,Graduation,35196,11/13/2012,68,75,12,141,43,39,6,6,5,8,1,0
10340,1984,Graduation,35196,11/13/2012,68,75,12,141,43,39,6,6,5,8,0,0
7290,1985,Graduation,70596,5/10/2012,68,347,44,534,17,0,1,3,12,2,0,0
8895,1985,Graduation,70596,5/10/2012,68,347,44,534,17,0,1,3,12,2,0,0
3635,1962,PhD,52597,7/5/2014,69,492,0,37,7,0,3,6,8,5,0,0
